,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,155.6,148.5,89.28,54.93,34.39,28.64,33.67,48.56,302.6,589.2,130.2,88.39,108.5,5432,9999.9,3268,10.35,5.591,3.352,4.697,2.508,2.401,1.537,1.331,1.576,0.544,0.894,1.115,1.196,1.343,1.534,1.309,0.783,1.142,0.799,0.617,0.817,0.799,0.529,0.599,0.351,0.895,0.508,0.86,0.701,0.693,0.423,0.71
295,200.7,168.5,117.1,69.81,40.58,36.41,40.68,46.95,141.2,483.8,467.6,128.1,107.1,1548,6468,9999.9,2235,8.174,4.138,4.67,2.664,2.468,1.718,1.721,1.891,0.722,1.037,1.041,1.194,1.421,1.607,1.121,1.113,0.944,1.024,0.956,0.847,0.983,0.655,0.398,0.556,0.372,0.491,0.703,0.656,0.849,0.834,1.068
300,197.6,191.7,132.6,76.01,53.32,43.13,47.8,61.9,102.5,235.7,563,423.1,127.9,488,1817,5824,9999.9,2049,7.071,4.845,3.627,3.235,1.867,1.644,2.007,1.135,1.272,0.941,1.151,1.317,1.165,0.984,1.052,1.03,1.07,0.939,1,0.656,0.882,0.834,0.641,0.391,0.651,0.559,0.799,0.825,0.756,0.962
305,174.9,190,155.1,101.9,75.01,62.31,65.12,73.86,100.1,158.3,302.7,640.6,319.8,219.8,547.4,1626,5391,9999.9,1681,7.75,3.909,3.264,2.422,2.217,1.533,1.586,1.201,1.457,1.233,1.244,1.372,0.851,0.974,0.656,0.745,0.996,0.985,0.85,0.618,0.597,1.035,0.335,0.786,0.547,0.535,0.745,0.869,0.986
310,178.1,196,172.6,114.6,87.1,73.98,80.55,83.6,109,147.4,207.6,385.1,633.2,246.5,211.1,484.5,1506,5295,9999.9,2254,6.357,4.087,3.646,2.705,1.817,1.95,1.525,1.203,1.093,1.259,1.107,0.649,0.997,0.969,0.855,1.012,1.01,0.977,0.8,0.673,0.84,0.777,0.71,0.574,0.544,0.683,0.977,1.065
315,189.5,183,175.1,126.2,96.05,82.94,91.43,93.48,115.1,140,185.9,247.4,447.4,534.3,175.1,181.1,446.2,1474,5712,9999.9,1656,6.541,4.011,3.21,2.44,1.575,1.511,1.346,1.019,0.975,1.262,0.898,1.107,0.996,0.897,1.049,0.72,0.861,0.826,0.86,0.867,0.705,0.885,0.633,0.541,0.642,1.01,1.32
320,202.4,212.9,191,141.8,119.6,103.9,110.8,104.1,129.4,154,177.8,229.7,276.3,472.4,420.2,133.7,170.8,439.7,1594,5950,9999.9,1571,7.294,3.605,2.942,2.607,2.131,1.901,1.338,0.962,1.226,1.227,1.062,0.861,0.803,0.999,0.889,0.722,0.555,0.637,0.832,0.673,0.96,0.94,0.905,0.683,1.002,1.224
325,185.3,256.6,237.9,209.6,144,118.1,125.7,131.7,145.5,170.8,198.2,227.9,236.7,287.4,452.4,320.7,122.4,171.2,470.8,1657,5247,9999.9,1761,6.682,4.008,2.909,2.362,2.239,1.408,1.166,1.395,1.327,0.995,0.934,0.785,0.936,0.909,0.486,0.502,0.824,0.666,0.732,0.922,0.943,0.858,0.861,1.256,1.273
330,200.1,318.8,297.2,244.2,181.4,140,139.5,138,154.9,181.8,213,228.5,239.5,241,290.3,440.3,252,115.3,179.5,489.8,1460,5296,9999.9,1340,6.155,3.428,2.24,2.344,1.705,1.61,1.642,1.108,0.969,1.351,1.186,0.856,0.745,0.678,0.519,0.82,0.635,0.796,0.828,0.534,1.03,1.178,1.181,1.459
