,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,255.3,185.1,80.49,47.85,32.34,25.84,33.44,53.09,439.3,772.1,151.8,92.77,90.72,2786,7572,1056,4.048,2.586,1.634,1.248,1.042,0.864,0.611,0.713,0.169,0.278,0.632,0.479,0.631,0.521,0.494,0.65,0.355,0.23,0.547,0.528,0.648,0.43,0.68,0.431,0.622,0.661,0.706,0.654,0.57,0.438,0.615,0.498
295,246.4,214,105.9,64.19,38.67,32.22,44.85,49.55,195.5,639.2,550.3,133,94.09,813.8,3706,4424,655.4,3.472,1.788,1.38,0.871,1.138,0.816,0.522,0.615,0.741,0.71,0.446,0.405,0.535,0.82,0.498,0.394,0.471,0.647,0.655,0.682,0.592,0.457,0.468,0.599,0.663,0.631,0.709,0.545,0.677,0.827,0.459
300,276.4,220.3,134.7,75.92,45.55,46.99,52.7,57.08,112.7,280,717.8,475.5,117.3,275.1,1052,2400,3709,573.9,3.537,1.701,0.836,1.337,1.116,0.896,0.346,0.769,0.567,0.752,0.411,0.785,0.46,0.531,0.514,0.48,0.774,0.635,0.606,0.962,0.657,0.486,0.346,0.632,0.61,0.912,0.5,0.732,0.754,0.429
305,264.2,221.5,161.9,98.57,67.34,52.36,59.26,68.41,94.84,160.8,359.8,778.2,330.6,139.3,327.8,685.5,1964,3346,452.9,2.892,0.935,1.941,0.984,0.805,0.81,0.707,0.677,0.338,0.482,0.609,0.64,0.537,0.694,0.407,0.647,0.247,0.416,0.488,0.43,0.295,0.461,0.821,0.661,0.684,0.77,0.444,0.668,0.839
310,274.4,229.9,164,102.1,76.71,64.91,74.62,72.5,89.02,132.2,202,427.6,716.4,214.4,137.7,214.5,559.9,1797,3047,432.3,2.512,1.698,1.518,0.795,1.089,0.739,0.848,0.737,0.351,0.729,0.586,0.453,0.359,0.464,0.608,0.359,0.239,0.632,0.428,0.632,0.724,0.883,0.418,0.605,0.684,0.64,0.827,0.806
315,242.5,242.7,163.1,99.74,78.89,79.64,82.56,84.45,91.69,127.7,152.6,237,481.3,584.9,131.7,92.91,177.1,513.9,1713,2791,359.3,2.541,1.799,1.15,1.043,0.549,0.925,0.516,0.569,0.642,0.401,0.526,0.543,0.596,0.592,0.362,0.331,0.515,0.493,0.435,0.679,0.686,0.642,0.73,0.628,1.073,0.879,0.686
320,245.5,243.2,198.2,120.9,87.52,86.47,87.28,88.77,98.97,128.6,146.4,180.8,253.5,494.9,437.8,87.9,86.6,171.7,495,1557,2403,334.3,2.578,1.343,1.21,0.548,0.682,0.7,0.727,1.046,0.1,0.515,0.465,0.541,0.712,0.641,0.549,0.6,0.37,0.389,0.495,0.357,0.678,0.633,0.554,0.799,0.901,0.659
325,283.9,287.3,208.4,162.6,105.5,107.3,104.8,103,109.2,138,151.3,175.4,187.9,255.5,492.2,314.4,83.71,85.17,165.1,449.4,1307,2473,347.2,2.371,1.655,0.638,0.875,0.732,0.456,0.704,0.638,0.135,0.494,0.22,0.487,0.269,0.531,0.53,0.21,0.489,0.764,0.444,0.848,0.623,0.708,0.902,0.771,0.982
330,274.5,315.4,291.7,209.8,137.9,120.6,116.2,104.4,116.5,138.3,154.7,173.3,185.4,187.4,265.2,472.8,242.9,70.84,82.14,153,379.8,1321,2416,312,2.837,0.953,0.958,0.786,0.486,0.772,0.547,0.472,0.448,0.405,0.319,0.314,0.36,0.427,0.505,0.43,0.546,0.338,0.607,0.541,0.806,1.038,1.091,0.82
335,292.4,347.9,317.5,241.8,174,139,120.5,113,129.8,148.9,161.7,185.9,182.8,178.2,184,281.6,438,159.2,70.53,77.84,128.4,381.1,1375,2072,280.8,1.859,1.621,0.63,0.495,0.563,0.517,0.71,0.548,0.249,0.501,0.579,0.579,0.381,0.574,0.552,0.509,0.473,0.627,0.643,0.679,0.875,1.248,1.382
340,290.6,389.2,357.1,289,196.3,156.4,135.6,130.7,143,156.4,171.2,188.9,189.2,176.8,170.5,182.6,298.8,377.4,116.9,67.19,67,125.6,393.7,1137,2004,258.2,2.099,0.885,1.021,0.726,0.183,0.887,0.629,0.569,0.674,0.74,0.32,0.313,0.541,0.438,0.388,0.551,0.588,0.592,0.792,0.76,1.224,1.236
345,321.5,393.8,376.6,321.6,236,192.7,168.5,144.4,150.1,164.5,176.3,199.1,198.3,196.3,179.1,165.1,187.4,314.3,307.4,94.55,59.53,63.33,129.6,328.7,1115,1751,283.2,1.877,1.064,0.891,0.986,0.533,0.469,0.517,0.711,0.613,0.387,0.375,0.515,0.544,0.362,0.618,0.755,0.567,0.685,0.747,1.114,1.397
350,311.1,407.1,356.6,302.7,253.4,211.8,180.7,159,164.6,172.1,186.2,197.1,210.3,203.3,188.2,169.3,163,196.1,330.4,246.3,78.8,56.72,65.12,111.5,323.4,978.9,1956,268.2,1.755,1.295,0.817,0.676,0.495,0.581,0.608,0.598,0.497,0.377,0.413,0.475,0.576,0.373,0.681,0.741,0.886,0.897,1.134,1.633
355,325.9,389.7,358.5,318.3,275.8,224.8,199.8,183.7,174.1,190.4,198.8,207.5,217.8,208.1,193.1,181.5,164.3,160.2,206,326.8,186,70.57,57.34,62.09,110.6,286.4,1123,1737,251.2,2.488,0.674,0.547,0.775,0.568,0.553,0.592,0.265,0.374,0.376,0.677,0.491,0.542,0.493,0.922,0.947,0.772,1.097,1.214
360,331.8,361.6,346.7,340.4,300.5,246.6,221.2,201.6,200.4,204.5,221.1,214.8,226.1,220.4,205.5,192.7,176.3,160.7,166.3,222.4,311.8,136.7,66.9,57.57,61.74,101.4,325.1,995.2,1830,242.4,1.353,0.964,0.533,0.784,0.623,0.528,0.233,0.397,0.263,0.932,0.579,0.431,0.509,0.996,0.8,0.924,1.235,1.289
365,331,351.9,365.5,357.2,309.8,271.9,242.7,219.4,210.8,222.5,223.7,234.8,238.8,223.3,223.5,201.9,189.7,170.4,160.2,173.4,240.4,275.2,113,66.51,57.67,60.52,111.6,291,1089,1750,242.6,1.842,1.004,0.775,0.609,0.368,0.531,0.427,0.443,0.701,0.526,0.58,0.843,0.841,0.845,0.925,0.99,1.356
370,352.7,345.3,371.4,353.5,330.7,288.1,249.8,242.5,230.7,242,237.7,230.2,238.8,233.1,225.6,213.7,205.8,185.1,170.4,163.6,178.6,257.6,241.5,95.17,68.28,57.63,60.42,101.5,313,1018,1642,199.2,1.655,1.201,0.813,0.39,0.522,0.358,0.572,0.664,0.407,0.704,0.611,0.603,1.007,0.916,1.268,1.483
