,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,322.9,232.7,99.84,53.57,29.61,31.31,26.72,59.57,417,769.7,167.1,103.9,105.2,3186,7796,1287,7.133,1.959,1.806,1.265,0.898,0.853,0.878,0.962,0.551,0.611,0.617,0.484,1.074,0.524,0.645,0.483,0.563,0.619,1.041,0.939,0.688,0.789,0.66,0.682,0.726,0.681,0.801,0.842,0.899,1.116,0.889,0.549
295,348.4,234.4,131.7,65.87,37.91,41,47.6,68.3,196.5,637.4,576.2,151.6,109.4,935,3972,5178,834.1,4.39,2.413,1.33,1.263,1.218,1.264,1.154,0.79,0.539,0.524,0.546,0.687,0.775,0.731,0.519,0.426,0.608,0.649,0.8,0.709,0.745,0.641,0.354,0.714,0.57,0.601,0.63,0.941,1.015,1.061,0.814
300,375.6,279.7,167,99.06,72.16,82,121.5,142.4,222,417.1,829.3,592.1,206.3,355.9,1155,2834,4684,719.8,4.866,1.598,1.215,1.508,1.129,0.868,0.93,1.043,0.656,0.593,0.548,0.477,0.771,0.612,0.4,0.616,0.546,0.669,0.973,0.887,0.937,0.965,0.502,0.787,0.776,0.635,1.046,1.155,1.138,0.73
305,429.8,331.8,207.5,127.2,100.1,129.1,182.4,246.4,330.1,427.9,600.2,976.1,472.8,240,410.2,851.2,2479,3933,704.5,2.991,1.514,1.187,1.34,0.898,0.593,0.644,0.568,0.693,0.535,0.549,0.679,0.541,0.393,0.724,0.674,0.802,0.683,0.852,0.845,0.848,0.866,1.028,0.968,0.776,0.95,1.498,1.146,0.828
310,439.9,355.7,206,135.4,124.1,153.7,206.3,272,350.9,416.7,479.7,657.5,866.2,306.7,209.1,298.1,746.7,2112,4746,544.2,2.909,1.56,1.808,1.348,0.624,0.93,0.779,0.726,0.397,0.578,0.534,0.354,0.769,0.55,0.523,0.904,0.903,0.914,0.765,0.809,0.875,1.059,1.056,1.079,0.943,0.982,1.065,1.416
315,373.5,336.4,203.4,134.9,143.4,156.9,225.7,271.4,351.5,412.6,435.1,481.3,633.2,669.7,209.8,160.6,271.1,613.2,2900,3309,496.6,2.98,1.556,1.055,0.812,0.67,0.913,0.571,0.54,0.89,0.523,0.689,0.829,0.635,0.691,1.028,0.836,0.873,0.665,0.805,0.806,0.846,1.487,0.998,0.863,0.941,0.952,1.518
320,412.1,327.4,244.4,154.9,148.2,162.6,223.9,265.8,321.1,361.1,396.6,391.4,398.4,578.4,501.8,146.8,142.9,206.3,818,1841,3245,429.4,2.381,1.566,1.318,0.711,0.819,0.693,0.764,0.598,0.609,0.764,0.686,0.799,0.669,1.029,0.628,0.869,1.09,0.786,0.545,0.949,1.411,0.677,0.762,1.264,1.043,1.102
325,404.8,372.7,283.1,198.8,157.8,168.3,199,241.2,268.6,320.4,338.8,329.9,308,323.1,522.5,361.7,120.7,100.4,253.1,525.6,1653,2856,387.6,2.171,1.578,0.759,1.06,0.67,0.619,0.664,0.336,0.858,0.664,0.667,0.853,0.771,0.803,0.757,0.88,0.707,0.672,0.815,0.804,0.787,0.798,1.141,1.183,1.493
330,416.6,415.5,308.1,249.3,188.4,172.6,179.9,223.7,248.3,284.5,305.8,305.2,272,236.5,293.7,488.3,267.6,82.26,104.9,170.8,473.4,1527,2673,338.6,2.351,0.952,0.96,1.202,0.852,0.649,0.359,0.926,0.623,0.549,0.736,0.851,0.781,0.648,1.02,0.706,0.739,0.89,0.833,1.009,1.011,1.194,1.216,1.307
335,375.5,407.3,328.3,265.3,219.9,187.8,191.7,201.8,225.6,249.8,266.8,277.1,253,220.6,208.1,302.1,440,170.1,72.69,82.17,153.8,437.6,1549,2391,282,2.142,1.206,1.064,0.647,0.831,0.372,0.629,0.56,0.291,0.777,0.622,0.643,0.738,0.899,0.737,0.832,0.649,0.668,1.01,1.355,1.336,1.292,1.632
340,362.2,412.1,364.9,309,228,198.6,193.6,190.8,204.1,224.7,242.2,258.2,241.1,210.2,188.5,198,300.4,373.6,118.1,66.01,73.51,142.6,441.6,1371,1991,334.6,2.707,1.061,0.883,0.827,0.814,0.591,0.594,0.535,0.355,0.522,0.606,0.726,0.749,0.668,0.58,0.435,0.591,0.773,0.994,1.19,1.561,1.297
345,353.4,410.6,369,328,243.9,214.5,185.6,190,196.7,215.2,223.9,248.1,231.6,214.2,188.7,175.6,196.6,308.5,295.5,93.17,58.4,69.35,141.6,391.7,1077,2279,307.5,2.63,0.881,0.855,0.559,1.037,0.824,0.744,0.587,0.5,0.663,0.798,0.853,0.688,0.6,0.636,0.635,0.748,1.181,1.065,1.213,1.537
350,359.8,411,389.3,344.1,261.6,224,188.8,195.6,197.1,196.6,219.7,234.7,235.7,216.3,198,175.4,162.9,190.6,321.1,238,71.91,58.39,67.78,130.6,313.9,1263,2157,404.9,2.346,1.289,0.584,0.782,0.59,0.715,0.513,0.42,0.738,0.714,0.789,0.995,0.724,0.81,0.702,0.797,1.168,1.051,1.46,1.579
355,317.8,382.3,376.4,321.9,279.4,241.6,222.2,202.2,208.9,210.7,227.8,245.1,233.4,223.4,204.8,184.3,169.6,161.1,208.3,323.5,184.5,67.55,58.9,68.67,108.1,363.6,1263,2690,278.2,2.421,1.256,1.18,0.713,0.679,0.718,0.692,0.789,0.68,0.599,0.847,0.66,0.891,0.705,0.556,1.072,1.004,1.323,1.713
360,347.6,372,375.9,331.1,291.5,261.7,240,223.6,211.6,223.1,228.2,242.7,238.4,230.7,209.9,193.7,181.6,165.4,164.1,227,299,140.7,67.87,59.11,62.39,122.5,364.3,1523,1989,276.4,2.251,1.365,0.708,0.865,0.635,0.692,0.74,0.545,0.772,0.646,0.602,0.722,0.503,0.557,0.854,1.042,1.164,1.405
365,316.4,347.7,379.7,346.3,317.7,273.6,265,243.5,231.4,234.3,236.7,249,240.6,234.9,221.9,210.5,196.6,176.3,161.2,172.4,237.5,280.2,113.5,68.55,60.13,65.23,120.8,435,1158,1910,251.2,2.963,1.164,0.953,0.684,0.606,0.565,0.702,0.661,0.672,0.552,0.834,0.813,0.546,0.824,1.147,0.992,1.616
370,326.7,424.6,398.1,374.6,337.4,303.2,280.6,250.4,254,245.7,250.8,249.6,256.2,242,232.9,220.7,203.6,187.6,177.1,163.9,177.2,259.2,234.1,100.5,69.62,55.54,64.33,141.9,334.1,1106,1900,248,1.504,0.942,0.822,0.747,0.707,0.499,0.717,0.45,0.708,0.747,0.641,0.446,0.759,1.108,1.215,1.585
375,343.9,370,404.7,378.1,364.2,324,292.5,275.9,281.6,268.3,270.4,265.4,266,250.2,233.4,231.9,211.3,197.2,188.9,171.2,167.3,185.3,264.1,192.3,90.13,65.5,57.13,67.34,112.4,318.4,1148,1790,190.4,2.08,1.031,0.883,0.586,0.792,0.579,0.838,0.549,0.611,0.914,0.614,0.689,0.912,1.331,1.592
380,344.2,352.8,425.6,394.7,351.8,347.6,320.4,302.9,285.4,280.7,283.7,264.6,266.8,266.2,243,235.6,218.7,206.7,201.1,186.2,176.4,169.9,199.1,261.9,159,84.66,62.67,56.11,58.11,107.2,329.9,1070,1494,213,1.85,1.205,0.905,0.665,0.732,0.78,0.603,0.684,0.706,0.673,0.566,1.286,1.153,1.673
385,385.6,404,403.7,398.9,374.4,373.6,344.5,321.9,305.6,305.7,292,287.2,280.4,265.7,253.7,239.6,224.9,221.4,213.9,199.3,186.7,172.1,172.9,209.2,251.4,133.9,80.55,64.89,50.82,55.37,109.2,307.7,921.8,1486,159.2,1.483,0.851,1.087,0.915,0.835,0.759,0.799,0.744,1.219,1.044,1.455,1.194,1.328
390,415,409.4,422.3,414.1,403,370.4,350.3,343.3,327.1,318.5,305.8,297.1,285.6,269.2,252.6,246.6,235.1,229.9,221.1,216.2,199.2,182.2,176.4,177.5,223.4,222.4,107.9,79.7,59.69,48.43,53.62,101.7,264.4,891.2,1176,187,1.982,0.96,0.912,0.967,0.732,0.888,0.743,0.851,0.915,1.09,1.242,1.313
395,377.9,390.7,433.8,422.2,406.3,385.3,364.4,355.2,342,330.6,306.9,297.8,281.6,270.6,260.4,247.9,243,238.5,229.7,218,209.8,194.8,180.5,170.4,175.2,224.6,185.2,98.35,72.55,53.92,46.81,49.27,87.09,255.2,738,1301,153.3,2.133,1.023,0.754,0.852,0.915,0.79,1.153,1.017,1.035,1.563,1.845
400,396.8,404,452.9,416.3,408.1,400.7,371.5,364.2,346,343.3,333.8,301.4,299.3,287.8,259.5,251.5,244.8,240.9,234.5,225.3,215.7,202,188.2,172.6,168,176.9,222.6,157.6,87.48,65.86,54.4,45.76,43.72,83.98,213.3,803.1,1178,131.4,1.926,1.026,0.846,0.955,0.698,0.982,1.178,1.401,1.587,1.539
405,434.2,410.4,442,449,413.6,394.8,382.3,368.3,362.1,347.4,341.8,313.6,295,275.9,260.7,246.7,247.7,242.3,232.1,230.3,220.8,204.6,200.7,180.6,175.2,160.5,187,213.3,126.3,80.14,62.45,48.01,37.68,39.53,71.66,229.7,722.3,965.1,124,1.673,1.172,0.89,1.145,0.986,1.316,1.25,1.399,1.404
410,436.7,432.4,442.3,424.4,420.3,398,377.5,367.7,369,343.8,330.7,307.4,295.8,281,260.3,249.4,251.7,239.1,230.9,233.5,221,210.7,205.2,189.6,173.6,161,158.6,186.2,183.1,108.2,74.86,55.4,40.96,33.79,35.81,75,206.2,579.7,932,124,1.792,1.396,1.205,1.042,1.219,1.163,1.317,1.78
415,412.4,405.6,452.9,427.3,419.4,390.1,382.3,368.1,374.7,355.6,335.8,314.2,293.5,281.7,258.8,247.9,236.3,238.5,233.2,224.1,217,213,203.4,193.4,176.8,161.1,153,158.9,182.2,159.5,84.67,63.91,46.01,35.67,29.67,34.74,65.84,165.7,589.8,886.3,89.71,1.813,1.316,1.081,1.437,1.236,1.444,1.501
420,403.7,398.5,438.2,415.2,425.1,393.8,372.3,388.4,368.5,356.7,342.7,314,291.4,277.6,257.2,243.7,236.7,229.7,227.5,217.9,215.1,203.4,201,190.8,176.7,166.3,154.3,145.2,149.1,180.6,126.5,73.34,53.58,41.45,31.12,25.75,29.98,53.6,168.9,539.1,714.9,94.49,1.689,1.155,1.216,1.282,1.417,1.646
425,359.3,417.4,435.1,406.5,412.4,380.7,368.5,378.4,370.8,358.6,337.8,314.2,288.2,270.8,256.5,239.8,227.8,221,219.9,209.8,212.2,194.7,196.6,188.7,178,168,155.5,144.7,132.9,149,161.5,103.7,57.52,45.04,34.18,27.81,24.95,25.51,53.17,154.4,450.8,770.1,83.09,1.414,1.645,1.24,1.441,1.695
430,483.9,390.8,407.6,408.5,386.9,379.1,371.2,374.1,355.3,342.1,331.7,311.5,282.2,265.6,242.7,228.3,222.1,213.7,207.8,211.1,201.5,191.9,194,187.6,175.9,167.9,156.8,145,129.1,127.2,146.1,139.1,79.59,53.17,38.75,29.69,24.23,21.36,23.72,48.94,129.3,496,712,82.34,1.816,1.285,1.714,1.75
435,1207,388.6,389.1,402,394,368.7,374.8,369.8,361.7,357.6,331.8,296.9,272.2,254.4,236.4,218.3,212,207.8,197.6,202,197.3,188.8,185.4,185.4,171,160.1,157.3,147.7,134.6,125.3,119.9,137.9,114.6,60.18,43.96,33.12,27.45,21.51,17.46,21.58,42.12,140.4,470.5,715.4,74.95,1.69,1.733,1.712
440,2787,472.4,366.7,360.3,363,365.4,341.1,345.1,349.6,346.4,325.3,297.7,269,251.8,222.1,210.3,199.5,196.4,190.2,188.9,183.3,183.2,176.1,173.4,167.9,159,151.6,145.5,130.2,123.2,113.4,109.3,121.1,88.36,48.85,36.91,29.81,23.37,18.93,16.21,19.32,44.98,133.6,477.3,601.4,59.58,1.554,1.549
445,3317,1251,349,347.3,361.1,343.9,330.9,323.7,341.4,325.4,312.3,289.5,259.6,241.1,209.6,203.9,191.3,176.7,181.2,175.4,175,174.1,169.4,167,161.8,155.3,144,136.9,132.2,123.4,108.9,97.55,99.5,105.6,65.51,41.27,33.09,26.56,20.78,15.9,14.5,18.58,41.37,135.2,384.4,509.5,61.04,1.859
450,2129,2980,444,328.1,327.1,335.3,319.2,331.7,322.9,315.8,307.3,277.3,251.6,228.5,205.5,187.8,180.9,172.2,169.7,168.4,162.3,162.4,159.9,158,151.9,147.9,140.6,135.3,123.9,117.3,107.7,93.09,85.14,91.61,86.66,53.48,35.61,27.85,21.79,17.67,14.06,13.59,17.17,41.59,109.7,333.3,579.3,61.83
455,834.1,3522,1296,299.4,320.4,306.9,304.8,309,300.7,306.7,287.3,271.9,239,215.5,191.2,175.1,166.3,163.2,153.4,153.9,153.8,146.5,148.5,151.5,143.4,138.1,132.5,126.9,121.5,111.7,103.3,90.24,79.34,73.08,84.44,71.92,40.07,30.44,24.47,20.24,16.02,13.88,11.74,16.11,34.69,95.43,371.9,505.3
460,434.2,2145,2993,387.1,301.5,303.3,303.6,282.7,292.4,282.7,266.4,254.7,235,207,179.5,169.4,157,149.7,145.9,147.6,146.2,135.9,137.1,136.9,132.6,130.9,124,120.2,115.5,109.7,99.26,85.01,75.15,67.49,66.79,78.06,55.75,33.49,24.15,21.88,16.68,14.26,11.62,11.04,14.61,30.38,105.6,331.1
465,317,864.4,3421,1319,266.9,272.9,275.8,272,266.4,268.9,259.5,239.5,201.4,190.9,169.7,153.7,143,136.2,136.3,129.3,129.3,126.1,125.1,124.4,121.5,126.3,115.2,113.4,107.8,103.4,95.49,82.9,74.16,64.56,59.31,59.91,66.26,42.81,26.4,22.85,18.01,14.93,11.88,9.817,9.832,12.84,32.84,94.39
470,282.7,396.2,2096,2898,356.2,258.6,255.7,249.4,242.7,247.2,242.1,227.5,204.7,180.3,155.3,144.2,129.6,124.6,120.8,121.2,118.2,117.5,117,114.4,114.4,113.5,108.3,107.1,100.4,96.19,90.87,80.47,67.56,62.83,56.15,49.66,58.62,55.06,32.3,23.81,17.43,14.76,12.89,11.85,8.792,8.288,13.24,29.72
475,307.4,250,815.3,3152,1306,235.1,247.3,225.3,236.2,224.2,224.4,203,187.2,161.9,142.3,133.7,118.4,116.3,106.5,111.3,108.7,107.3,108.1,106.4,104.3,106,99.06,99.05,92.77,89.88,83.63,76.5,66.71,58.34,53.29,46.37,44.59,50.49,42.94,26.29,19.63,15.5,13.67,11.73,9.527,7.759,8.025,12.55
480,298.7,247.7,375.3,1853,3010,309.7,219.8,207.5,209.8,208.8,198.4,186.4,175.3,152,130.5,116.7,108.8,103.9,103.1,103.8,99.48,96.49,96.74,98.22,95.84,92.24,94.35,88.79,87.3,84.5,80.12,69.73,62.26,54.87,50.62,42.83,39.21,38.14,43.34,33.78,22.29,17.53,14.22,11.3,9.501,9.337,6.988,8.093
485,261.4,274.3,261.2,697.8,3003,1166,208.8,199.2,198.2,194.7,180.3,179.6,166.4,133.9,120,112.7,106.1,97.96,96.93,93.05,94.38,86.53,87.77,90.6,88.32,82.35,84.85,83.34,82.45,77.44,74.77,69.34,58.53,52.48,49.4,41.7,36.72,33.56,35.65,38.28,27.38,18.75,14.15,12.74,10.48,9.148,7.679,7.269
490,217.4,270.5,214.5,324.8,1678,2546,269.2,192.4,189.9,186.1,176.4,165.1,148.4,129.5,121.2,105.8,97.49,90.53,90.85,87.42,85.1,82.34,81.46,81.24,81.05,78.72,78.38,75.21,76.31,74.03,69.53,62.11,56.75,50.7,46.75,39.17,34.48,31.93,30.89,36.61,33.35,23.26,15.56,12.83,11.07,9.776,9.364,7.274
495,165.7,250.8,248.6,200.6,652.6,2615,1006,180.6,170.1,175.2,172.8,154.1,138.7,125.8,109.6,96.42,84.96,82.6,80.87,79.94,76.16,74.85,73.35,74.98,71.24,74.09,71.34,71.43,70.6,67.55,65.62,55.59,54.66,51.1,43.81,37.34,32.85,31.3,27.74,28.46,32.09,28.68,17.37,13.75,11.25,10.44,8.912,8.333
500,143,224,287.9,173.9,306.2,1441,2300,224.6,160,156.8,157.8,143.7,130.1,116,102.4,96.92,81.03,77.59,71.29,72.26,69.04,68.62,70.64,68.8,66.8,65.67,65.47,64.31,64.94,60.44,59.44,53.27,49.58,43.55,40.25,35.71,31.81,29.79,26.26,24.19,26.02,30.49,23.29,15.32,11.85,10.18,9.388,8.136
505,127,172.7,270.8,185.7,185.7,547.9,2351,924.1,148.9,149.9,149.3,137.3,122.7,109.5,92.23,85.06,73.57,69.89,65.38,64.59,61.59,61.08,61.42,60.51,62,59.35,57.38,55.49,56.89,56.65,55.19,49.76,47.87,41.7,37.94,34.18,29.66,28.87,23.89,21.53,21.56,24.75,26.53,18.89,12.25,11.54,9.201,8.185
510,120.6,128.3,220.6,226.3,145.7,241.4,1328,2015,186.3,131.8,137.3,126.6,110.4,96.47,85.87,78.84,70.54,64.81,59.95,57.29,57.97,53.88,53.39,57.22,55.09,52.29,50.45,52.12,52.93,52.27,48.03,44.35,42.35,38.45,37.41,30.93,27.31,25.89,23.06,19.76,19.55,18.61,23.56,22.4,14.48,9.803,8.982,8.204
515,111.4,113.2,160.4,243.1,146.5,159.2,497.7,2187,753.7,128.3,124.8,112.8,102.1,87.57,79.17,67.1,63.64,59.04,57.19,53,55.33,51.14,49.91,51.87,49.76,48.43,47.01,47.16,46.76,46.73,46.47,43.05,36.52,35.25,33.81,29,26.46,24.65,22.49,18.56,17.36,15.7,18.11,22.5,18.67,12,8.584,8.067
520,97.77,94.7,121.6,194.6,199.6,120.3,210.8,1277,1791,170.9,104.8,104.6,91.7,83.07,71.65,62.69,55.34,54.71,51.37,48.32,47.39,45.67,46.04,43.21,43.98,43.03,42.07,44.29,43.35,42.93,40.86,39.55,33.32,32.53,32.05,26.88,23.97,21.89,20.67,18.11,16.92,15.17,14.37,16.85,22.07,14.72,8.899,7.74
525,80.28,105.4,106.8,154.5,222.5,119.3,127.7,473.1,1980,696.5,103.4,92.03,83.76,75.18,67.22,56.82,52.03,51.77,45.04,44.78,43.74,42.4,39.88,39.57,41.06,41.72,39.4,40.62,38.69,38.09,36.54,36.89,34.97,29.88,28.49,25,21.35,20.94,18.6,17.71,15.34,14.28,12.96,13.52,16.85,17.01,11.5,7.924
